Annee,ASM_Domestic,ASM_International,Flights_Domestic,Flights_International,Passengers_Domestic,Passengers_International,RPM_Domestic,RPM_International,Airline_Code,Airport_Code,RPM_Total
2002,59854,0.0,774,0,60464,59,38363,0,FA,FKT,38363
2002,55009,0.0,733,0,57649,0,36286,0,FA,FKT,36286
2002,56586,0.0,745,0,66240,0,41907,0,FA,FKT,41907
2003,57448,0.0,754,0,55317,4,35118,0,FA,FKT,35118
2003,54006,0.0,674,0,53216,65,33724,0,FA,FKT,33724
2003,61306,0.0,755,0,62656,68,39839,0,FA,FKT,39839
2003,59205,0.0,739,0,60998,98,38776,0,FA,FKT,38776
2003,60778,0.0,750,0,66503,191,42659,0,FA,FKT,42659
2003,58660,0.0,749,0,71537,153,45628,0,FA,FKT,45628
2003,58967,0.0,769,0,72092,270,46152,0,FA,FKT,46152
2003,59835,0.0,758,0,64000,104,41162,0,FA,FKT,41162
2003,58603,0.0,743,0,55447,58,35554,0,FA,FKT,35554
2003,61480,0.0,773,0,62865,58,40381,0,FA,FKT,40381
2003,54231,0.0,656,0,50931,141,34286,0,FA,FKT,34286
2003,56589,0.0,687,0,56330,183,37553,0,FA,FKT,37553
2004,56186,0.0,690,0,50075,61,33625,0,FA,FKT,33625
2004,50340,0.0,621,0,47066,35,31355,0,FA,FKT,31355
2004,56737,0.0,701,0,57356,36,38286,0,FA,FKT,38286
2004,56421,0.0,687,0,57307,43,38421,0,FA,FKT,38421
2004,57392,0.0,683,0,59912,0,40018,0,FA,FKT,40018
2004,55382,0.0,651,0,59962,0,40070,0,FA,FKT,40070
2004,54610,0.0,641,0,58393,0,39071,0,FA,FKT,39071
2004,53930,0.0,630,0,51419,0,34625,0,FA,FKT,34625
2004,49847,0.0,574,0,47245,0,32005,0,FA,FKT,32005
2004,54755,0.0,633,0,56010,0,37756,0,FA,FKT,37756
2004,53410,0.0,618,0,53956,0,36278,0,FA,FKT,36278
2004,55263,0.0,640,0,60175,0,40453,0,FA,FKT,40453
2005,51011,0.0,592,0,46815,0,31525,0,FA,FKT,31525
2005,47408,0.0,548,0,47022,0,31421,0,FA,FKT,31421
2005,54469,0.0,619,0,58225,0,38784,0,FA,FKT,38784
2005,56520,0.0,620,0,56697,146,38066,0,FA,FKT,38066
2005,60153,0.0,650,0,60327,160,40416,0,FA,FKT,40416
2005,65703,0.0,699,0,69660,256,47284,0,FA,FKT,47284
2005,68125,0.0,722,0,71360,341,48682,0,FA,FKT,48682
2005,67223,0.0,711,0,61817,234,42603,0,FA,FKT,42603
2005,64583,0.0,680,0,62012,118,42467,0,FA,FKT,42467
2005,63408,0.0,668,0,66786,178,45712,0,FA,FKT,45712
2005,61262,0.0,644,0,67391,48,46252,0,FA,FKT,46252
2005,61800,0.0,650,0,70801,73,48229,0,FA,FKT,48229
2006,62079,0.0,655,0,57655,35,39429,0,FA,FKT,39429
2006,55361,0.0,584,0,56441,47,38536,0,FA,FKT,38536
2006,62742,0.0,661,0,69593,74,47338,0,FA,FKT,47338
2006,66036,0.0,696,0,74414,87,50720,0,FA,FKT,50720
2006,68562,0.0,722,0,78972,212,54139,0,FA,FKT,54139
2006,67165,0.0,708,0,79307,264,54173,0,FA,FKT,54173
2006,67248,0.0,710,0,76982,361,52706,0,FA,FKT,52706
2006,68005,0.0,716,0,65043,169,44676,0,FA,FKT,44676
2006,62392,0.0,655,0,58299,102,39941,0,FA,FKT,39941
2006,65455,0.0,687,0,65844,131,44926,0,FA,FKT,44926
2006,61786,0.0,649,0,64960,142,44509,0,FA,FKT,44509
2006,63029,0.0,661,0,68272,127,46582,0,FA,FKT,46582
2007,63259,0.0,664,0,60206,118,41131,0,FA,FKT,41131
2007,55289,0.0,579,0,57392,42,39295,0,FA,FKT,39295
2007,63802,0.0,668,0,71184,80,48484,0,FA,FKT,48484
2007,64960,0.0,676,0,69967,35,48008,0,FA,FKT,48008
2007,68074,0.0,709,0,73728,9,50339,0,FA,FKT,50339
2007,65374,0.0,678,0,76072,38,52026,0,FA,FKT,52026
2007,67771,107.0,703,1,77005,12,52592,88,FA,FKT,52680
2007,68779,0.0,711,0,74170,20,50930,0,FA,FKT,50930
2007,64457,0.0,668,0,64897,34,44276,0,FA,FKT,44276
2007,68466,0.0,707,0,71648,56,48898,0,FA,FKT,48898
2007,64764,0.0,669,0,67568,33,46242,0,FA,FKT,46242
2007,66857,0.0,687,0,66547,31,45862,0,FA,FKT,45862
2008,64953,0.0,669,0,57092,7,39242,0,FA,FKT,39242
2008,60901,0.0,626,0,59175,22,40633,0,FA,FKT,40633
2008,64161,0.0,661,0,69906,32,48187,0,FA,FKT,48187
2008,62835,0.0,645,0,63995,161,43962,0,FA,FKT,43962
2008,67912,0.0,697,0,68133,162,46738,0,FA,FKT,46738
2008,66335,0.0,683,0,68780,224,47099,0,FA,FKT,47099
2008,69194,0.0,710,0,69416,267,47691,0,FA,FKT,47691
2008,67369,107.0,692,1,61618,235,42427,60,FA,FKT,42487
2008,65978,0.0,681,0,52321,49,35867,0,FA,FKT,35867
2008,68695,0.0,708,0,59440,30,40489,0,FA,FKT,40489
2008,53060,0.0,555,0,47032,75,31827,0,FA,FKT,31827
2008,54601,0.0,570,0,54271,67,36446,0,FA,FKT,36446
2009,52903,0.0,554,0,44906,51,30282,0,FA,FKT,30282
2009,48424,0.0,508,0,44844,71,30114,0,FA,FKT,30114
2009,54011,0.0,565,0,57072,82,38188,0,FA,FKT,38188
2009,54179,0.0,567,0,61197,56,41005,0,FA,FKT,41005
2009,56863,0.0,595,0,61885,58,41313,0,FA,FKT,41313
2009,53875,0.0,565,0,67300,73,45028,0,FA,FKT,45028
2009,55769,0.0,586,0,64983,157,43628,0,FA,FKT,43628
2009,54669,0.0,572,0,55009,144,37216,0,FA,FKT,37216
2009,51560,0.0,536,0,48954,145,33222,0,FA,FKT,33222
2009,53947,0.0,560,0,55022,134,37390,0,FA,FKT,37390
2009,49746,0.0,518,0,47385,110,32034,0,FA,FKT,32034
2009,48657,0.0,508,0,51512,54,34627,0,FA,FKT,34627
2010,48024,0.0,503,0,47152,22,31864,0,FA,FKT,31864
2010,43257,0.0,454,0,43117,42,29000,0,FA,FKT,29000
2010,50680,0.0,531,0,56901,29,38187,0,FA,FKT,38187
2010,41749,107.0,427,1,45132,51,31091,97,FA,FKT,31188
2010,40388,0.0,412,0,45812,84,31582,0,FA,FKT,31582
2010,39908,0.0,404,0,42620,213,29637,0,FA,FKT,29637
2010,40742,0.0,412,0,46368,330,32299,0,FA,FKT,32299
2010,41556,0.0,418,0,40127,118,28017,0,FA,FKT,28017
2010,40497,0.0,404,0,38854,138,27119,0,FA,FKT,27119
2010,42193,0.0,421,0,46181,109,32086,0,FA,FKT,32086
2010,41164,0.0,412,0,40992,79,28470,0,FA,FKT,28470
2010,43951,0.0,438,0,45964,129,31807,0,FA,FKT,31807
2011,41915,0.0,418,0,35995,32,25309,0,FA,FKT,25309
2011,37782,0.0,378,0,34060,24,23596,0,FA,FKT,23596
2011,43670,0.0,435,0,39901,29,27775,0,FA,FKT,27775
2011,42582,0.0,425,0,42252,444,29500,0,FA,FKT,29500
2011,42193,0.0,422,0,44746,403,31167,0,FA,FKT,31167
2011,44031,0.0,434,0,49199,209,34048,0,FA,FKT,34048
2011,44486,0.0,439,0,50551,65,34667,0,FA,FKT,34667
2011,44135,0.0,436,0,41232,189,28654,0,FA,FKT,28654
2011,42495,0.0,426,0,40082,201,27630,0,FA,FKT,27630
2011,44227,0.0,443,0,46420,190,31943,0,FA,FKT,31943
2011,41991,0.0,418,0,43833,218,30068,0,FA,FKT,30068
2011,45311,0.0,449,0,47597,222,32240,0,FA,FKT,32240
2012,47536,0.0,474,0,39279,50,26826,0,FA,FKT,26826
2012,41712,0.0,414,0,34833,109,23828,0,FA,FKT,23828
2012,47784,0.0,470,0,45290,237,31160,0,FA,FKT,31160
2012,38000,0.0,378,0,36496,60,25327,0,FA,FKT,25327
2012,40870,0.0,406,0,41541,74,28759,0,FA,FKT,28759
2012,39626,0.0,394,0,40313,188,27842,0,FA,FKT,27842
2012,38715,0.0,385,0,39204,298,27209,0,FA,FKT,27209
2012,37161,0.0,369,0,34557,216,24278,0,FA,FKT,24278
2012,35344,0.0,352,0,29218,110,20444,0,FA,FKT,20444
2012,38684,0.0,385,0,37039,97,25786,0,FA,FKT,25786
2012,38877,0.0,387,0,36367,85,25265,0,FA,FKT,25265
2012,41483,0.0,414,0,41561,0,28488,0,FA,FKT,28488
2013,42387,0.0,426,0,34681,0,24128,0,FA,FKT,24128
2013,38150,0.0,385,0,33428,0,22927,0,FA,FKT,22927
2013,42564,0.0,432,0,40483,0,27744,0,FA,FKT,27744
2013,36929,0.0,384,0,36335,0,25185,0,FA,FKT,25185
2013,37555,0.0,393,0,41227,0,28199,0,FA,FKT,28199
2013,37077,0.0,388,0,42449,142,29235,0,FA,FKT,29235
2013,39514,0.0,408,0,41420,212,28963,0,FA,FKT,28963
2013,38453,0.0,398,0,35129,120,24432,0,FA,FKT,24432
2013,35174,0.0,365,0,31665,0,22067,0,FA,FKT,22067
2013,37415,0.0,387,0,42063,0,29357,0,FA,FKT,29357
2013,35374,0.0,366,0,36082,0,25022,0,FA,FKT,25022
2013,35386,0.0,368,0,40889,0,27830,0,FA,FKT,27830
2014,38586,0.0,400,0,36528,0,25348,0,FA,FKT,25348
2014,32939,0.0,341,0,37977,0,26260,0,FA,FKT,26260
2014,39151,0.0,406,0,45699,0,31551,0,FA,FKT,31551
2014,38317,0.0,397,0,45052,0,31344,0,FA,FKT,31344
2014,38130,0.0,395,0,51104,0,35199,0,FA,FKT,35199
2014,38195,0.0,399,0,50156,0,34569,0,FA,FKT,34569
2014,39011,0.0,411,0,49595,0,34223,0,FA,FKT,34223
2014,36188,0.0,380,0,43880,0,30671,0,FA,FKT,30671
2014,33972,0.0,352,0,39408,0,27966,0,FA,FKT,27966
2014,34592,0.0,360,0,41631,0,29519,0,FA,FKT,29519
2014,33700,0.0,360,0,39628,0,27943,0,FA,FKT,27943
2014,36682,0.0,389,0,42697,0,30005,0,FA,FKT,30005
2015,36459,0.0,396,0,40162,0,28042,0,FA,FKT,28042
2015,31150,0.0,339,0,34902,0,24384,0,FA,FKT,24384
2015,58303,0.0,476,0,50790,0,45511,0,FA,FKT,45511
2015,59041,0.0,465,0,52245,0,47842,0,FA,FKT,47842
2015,57560,0.0,461,0,54770,0,48291,0,FA,FKT,48291
2015,58795,0.0,479,0,59954,16,53764,0,FA,FKT,53764
2015,118893,0.0,1040,0,142974,32,112338,0,FA,FKT,112338
2015,110300,0.0,978,0,128972,37,97669,0,FA,FKT,97669
2015,100630,0.0,912,0,121215,63,87525,0,FA,FKT,87525
2015,108766,0.0,968,0,129563,46,98774,0,FA,FKT,98774
2015,104448,0.0,927,0,122524,122,93355,0,FA,FKT,93355
2015,104262,0.0,922,0,124347,145,95897,0,FA,FKT,95897
2016,90239,0.0,815,0,105835,65,81073,0,FA,FKT,81073
2016,81977,0.0,792,0,87860,38,70421,0,FA,FKT,70421
2016,88853,0.0,858,0,98310,83,77773,0,FA,FKT,77773
2016,88782,0.0,844,0,104517,283,81573,0,FA,FKT,81573
2016,110759,0.0,1082,0,144985,282,105595,0,FA,FKT,105595
2016,103866,0.0,1005,0,127941,255,98451,0,FA,FKT,98451
2016,108980,0.0,1048,0,127795,150,101562,0,FA,FKT,101562
2016,107707,0.0,1056,0,112763,130,91377,0,FA,FKT,91377
2016,106585,0.0,1053,0,118802,171,91677,0,FA,FKT,91677
2016,118251,0.0,1138,0,131622,194,102655,0,FA,FKT,102655
2016,109399,0.0,1077,0,115485,51,90406,0,FA,FKT,90406
2016,113250,0.0,1082,0,119060,54,93736,0,FA,FKT,93736
2017,112822,0.0,1084,0,106483,0,85825,0,FA,FKT,85825
2017,107408,0.0,1031,0,105617,0,83535,0,FA,FKT,83535
2017,126094,0.0,1194,0,131823,0,105153,0,FA,FKT,105153
2002,2093602,887184.0,16535,1357,2120947,176671,1527419,597313,GA,FKT,2124732
2002,1999098,823130.0,15658,1301,1993739,172111,1434927,566487,GA,FKT,2001414
2002,2057104,783201.0,16038,1298,2159529,183952,1615439,579713,GA,FKT,2195152
2003,2068740,780766.0,16316,1301,1880538,169462,1409105,536961,GA,FKT,1946066
2003,1798127,633201.0,14080,1104,1776826,143114,1307159,431583,GA,FKT,1738742
2003,2021094,747995.0,15890,1250,2075385,165644,1520997,535741,GA,FKT,2056738
2003,1900306,725658.0,14675,1210,1898353,159452,1404156,497104,GA,FKT,1901260
2003,1952156,701256.0,15383,1180,2008588,175694,1518488,564532,GA,FKT,2083020
2003,2004486,734015.0,15677,1237,2120757,202051,1651085,636078,GA,FKT,2287163
2003,2055686,797592.0,15926,1306,2196106,203743,1740328,637971,GA,FKT,2378299
2003,2124666,818038.0,16347,1369,2133540,204476,1717332,652217,GA,FKT,2369549
2003,2034915,773789.0,15846,1295,1803820,169384,1411215,589098,GA,FKT,2000313
2003,2114708,775761.0,16688,1298,2100875,178709,1604412,575989,GA,FKT,2180401
2003,2038504,727172.0,15895,1233,1943096,174495,1505121,563673,GA,FKT,2068794
2003,2134769,757977.0,16645,1323,2038304,196546,1641379,618522,GA,FKT,2259901
2004,2159176,730456.0,16872,1287,1854578,173115,1486135,545226,GA,FKT,2031361
2004,2039448,671491.0,16176,1173,1889992,154015,1453585,467169,GA,FKT,1920754
2004,2263289,721169.0,17818,1251,2202753,191400,1726662,604580,GA,FKT,2331242
2004,2178725,793941.0,17204,1327,2109863,193399,1643700,619759,GA,FKT,2263459
2004,2247707,862927.0,17675,1417,2158365,216217,1700687,714821,GA,FKT,2415508
2004,2227212,877810.0,17409,1425,2267306,239187,1851878,778582,GA,FKT,2630460
2004,2297263,907501.0,17841,1474,2340447,237825,1958342,747219,GA,FKT,2705561
2004,2297674,898458.0,17867,1464,2162914,217865,1802321,695836,GA,FKT,2498157
2004,2118043,849621.0,16319,1366,1764264,191700,1459701,661112,GA,FKT,2120813
2004,2232453,795376.0,17757,1330,2148841,189056,1683544,609230,GA,FKT,2292774
2004,2156718,764234.0,16992,1275,2077357,185443,1640302,588163,GA,FKT,2228465
2004,2244714,869869.0,17475,1456,2137044,221837,1744602,700321,GA,FKT,2444923
2005,2158223,859518.0,16583,1454,1944858,203907,1596318,642591,GA,FKT,2238909
2005,2235216,751138.0,17417,1313,1967886,179816,1601946,548469,GA,FKT,2150415
2005,2487231,863563.0,19279,1522,2429137,228436,1986012,697903,GA,FKT,2683915
2005,2407816,850256.0,18568,1447,2248290,211016,1831145,669415,GA,FKT,2500560
2005,2455806,945309.0,19074,1550,2285079,238909,1892240,795283,GA,FKT,2687523
2005,2367749,958136.0,18020,1547,2289522,252962,1958719,831417,GA,FKT,2790136
2005,2435493,1020253.0,18224,1636,2357596,250408,2070478,812951,GA,FKT,2883429
2005,2430419,1021286.0,18347,1632,2205316,226362,1946079,755940,GA,FKT,2702019
2005,2091704,957000.0,15242,1530,1797317,213711,1557336,735956,GA,FKT,2293292
2005,2128745,921473.0,15786,1516,1874057,203081,1577923,670168,GA,FKT,2248091
2005,2019138,866854.0,14651,1444,1823238,201129,1555924,644649,GA,FKT,2200573
2005,2035029,994808.0,14525,1761,1850536,262801,1639889,786007,GA,FKT,2425896
2006,1966084,969163.0,14268,1737,1729729,224971,1512062,694151,GA,FKT,2206213
2006,1762856,847167.0,12808,1550,1613983,205201,1391812,614814,GA,FKT,2006626
2006,2046580,1028910.0,14575,1889,1967805,278025,1722690,837559,GA,FKT,2560249
2006,1928413,1079972.0,13626,1890,1728240,263705,1519646,825208,GA,FKT,2344854
2006,1888172,1196544.0,13393,1932,1720025,296646,1524521,1004797,GA,FKT,2529318
2006,1948298,1329994.0,13440,2139,1841085,355159,1704552,1184967,GA,FKT,2889519
2006,2022092,1403038.0,13755,2304,1893730,345564,1796104,1108029,GA,FKT,2904133
2006,2038288,1343034.0,13869,2195,1749431,303423,1662710,1010019,GA,FKT,2672729
2006,1880872,1181790.0,13185,1737,1574046,246128,1412621,915640,GA,FKT,2328261
2006,1962467,1153884.0,14099,1713,1819637,231702,1574804,829615,GA,FKT,2404419
2006,1899062,982710.0,13703,1717,1767836,242123,1517994,763350,GA,FKT,2281344
2006,1837100,1099590.0,13118,1985,1691096,307660,1483390,895189,GA,FKT,2378579
2007,1785564,1136313.0,12459,2011,1545016,273906,1384507,841058,GA,FKT,2225565
2007,1625482,1010018.0,11331,1810,1471619,249236,1296884,740694,GA,FKT,2037578
2007,1869673,1169297.0,13054,2071,1874053,320185,1619087,986993,GA,FKT,2606080
2007,1751215,1129757.0,12324,1929,1736638,276463,1496097,884097,GA,FKT,2380194
2007,1784628,1249393.0,12362,1967,1711255,307140,1520330,1051470,GA,FKT,2571800
2007,1893582,1417140.0,12744,2184,1832619,361342,1692364,1239660,GA,FKT,2932024
2007,1977526,1488072.0,13111,2305,1892886,360670,1789117,1202706,GA,FKT,2991823
2007,1975562,1449434.0,13203,2185,1846347,324207,1734577,1144215,GA,FKT,2878792
2007,1821724,1269051.0,12534,1752,1585198,267196,1447146,1029551,GA,FKT,2476697
2007,1930557,1232822.0,13648,1730,1807279,258330,1583888,963796,GA,FKT,2547684
2007,1871436,1130026.0,12968,1741,1687844,259762,1475302,891859,GA,FKT,2367161
2007,1840918,1254813.0,12513,1983,1619515,319824,1472611,1047011,GA,FKT,2519622
2008,1767393,1224830.0,11931,1942,1511668,281624,1390982,932405,GA,FKT,2323387
2008,1703403,1129348.0,11641,1812,1528877,262409,1375931,836996,GA,FKT,2212927
2008,1854887,1285488.0,12737,2049,1835484,330196,1622664,1068875,GA,FKT,2691539
2008,1734960,1288238.0,12059,1858,1679468,283677,1484469,1001043,GA,FKT,2485512
2008,1689939,1440857.0,11747,1957,1650768,327923,1480731,1225821,GA,FKT,2706552
2008,1824045,1560183.0,12372,2183,1776232,375644,1642757,1348565,GA,FKT,2991322
2008,1898891,1668447.0,12741,2403,1869945,377574,1729153,1312037,GA,FKT,3041190
2008,1846639,1618849.0,12572,2266,1780158,341823,1642836,1280752,GA,FKT,2923588
2008,1767489,1418753.0,12777,1786,1682227,278149,1490403,1127608,GA,FKT,2618011
2008,1858516,1351722.0,13818,1756,1896548,269194,1594124,1043713,GA,FKT,2637837
2008,1791266,1340573.0,13164,1797,1742072,266364,1468815,1002610,GA,FKT,2471425
2008,1780471,1471491.0,12574,2105,1733955,332437,1526426,1185023,GA,FKT,2711449
2009,1751624,1435732.0,12355,2085,1571233,290107,1395705,1054187,GA,FKT,2449892
2009,1557075,1246776.0,11054,1846,1425660,248332,1255278,836437,GA,FKT,2091715
2009,1719130,1391494.0,12097,2115,1639364,306528,1432631,1038184,GA,FKT,2470815
2009,1638232,1332635.0,12027,2018,1638436,290126,1398455,995844,GA,FKT,2394299
2009,1631065,1333082.0,12237,1962,1669861,299188,1428706,1093313,GA,FKT,2522019
2009,1709754,1438852.0,12181,2130,1702476,355765,1532751,1252071,GA,FKT,2784822
2009,1830108,1464158.0,12793,2201,1816526,352603,1663273,1220949,GA,FKT,2884222
2009,1807642,1381936.0,12853,1998,1750963,299653,1599067,1113925,GA,FKT,2712992
2009,1687034,1198161.0,12751,1579,1625454,247508,1405075,986348,GA,FKT,2391423
2009,1779041,1106271.0,13827,1568,1819868,241747,1517035,905090,GA,FKT,2422125
2009,1732434,975523.0,13454,1558,1693344,225518,1406442,762101,GA,FKT,2168543
2009,1704255,1117397.0,12538,1973,1600374,301111,1411915,934256,GA,FKT,2346171
2010,1730996,1220459.0,12413,2021,1505643,273170,1351166,923270,GA,FKT,2274436
2010,1546204,1069465.0,11065,1801,1415486,247029,1253961,789826,GA,FKT,2043787
2010,1835655,1245350.0,13291,2077,1846853,309809,1600629,988091,GA,FKT,2588720
2010,1846398,1187378.0,13954,1854,1881071,277214,1588348,952965,GA,FKT,2541313
2010,1898247,1335984.0,14368,1954,1927626,320797,1646295,1153094,GA,FKT,2799389
2010,1933442,1440464.0,14365,2177,1998602,370989,1742969,1286647,GA,FKT,3029616
2010,1996471,1512418.0,14570,2362,2034331,392023,1814850,1297276,GA,FKT,3112126
2010,2007404,1460970.0,15010,2149,1972228,332892,1746655,1198327,GA,FKT,2944982
2010,1943211,1238413.0,15312,1678,1894069,271036,1593330,1064300,GA,FKT,2657630
2010,1997172,1257132.0,15870,1728,2099013,271476,1708685,1026160,GA,FKT,2734845
2010,1881219,1160489.0,14971,1658,1934726,252693,1562146,908319,GA,FKT,2470465
2010,1867131,1241832.0,14509,1921,1845665,308896,1554176,1031653,GA,FKT,2585829
2011,1793038,1239154.0,13881,1987,1654095,271028,1410442,923196,GA,FKT,2333638
2011,1724337,1148245.0,13462,1903,1670653,251306,1392057,802870,GA,FKT,2194927
2011,2041019,1300531.0,15943,2249,2126775,314858,1744916,996579,GA,FKT,2741495
2011,1977615,1209499.0,16018,2026,2124011,288027,1687635,943910,GA,FKT,2631545
2011,2076081,1250971.0,16874,1982,2297956,313623,1833307,1067367,GA,FKT,2900674
2011,2071080,1414907.0,16515,2212,2247706,375804,1832757,1249669,GA,FKT,3082426
2011,2153691,1482681.0,17047,2382,2343945,398323,1940497,1266774,GA,FKT,3207271
2011,2099130,1399919.0,16942,2121,2238251,337721,1839368,1166149,GA,FKT,3005517
2011,1965909,1146960.0,16044,1681,2072619,263976,1662970,978747,GA,FKT,2641717
2011,2033747,1168366.0,16832,1741,2245376,260474,1752672,934974,GA,FKT,2687646
2011,1914791,1037725.0,15793,1600,2103245,244218,1646605,837292,GA,FKT,2483897
2011,1924057,1145457.0,15491,1888,1979928,306431,1608926,972535,GA,FKT,2581461
2012,1908290,1130229.0,15666,1942,1884119,268072,1530308,873264,GA,FKT,2403572
2012,1807173,1049490.0,14691,1891,1865390,252844,1488595,777159,GA,FKT,2265754
2012,2054784,1180414.0,16748,2201,2321187,316022,1816347,970053,GA,FKT,2786400
2012,1982731,1151071.0,16566,1982,2269762,284437,1739464,922745,GA,FKT,2662209
2012,2059837,1226436.0,17166,2048,2364217,329004,1822705,1078753,GA,FKT,2901458
2012,2115277,1290857.0,17159,2198,2402195,372244,1903409,1165891,GA,FKT,3069300
2012,2189563,1348630.0,17486,2268,2436776,375946,1965730,1159222,GA,FKT,3124952
2012,2168164,1303295.0,17717,2048,2390727,328132,1897594,1106181,GA,FKT,3003775
2012,2010130,1128988.0,16954,1711,2179879,277135,1672324,995629,GA,FKT,2667953
2012,2063373,1146515.0,17617,1778,2396416,280781,1790440,978178,GA,FKT,2768618
2012,1982427,993050.0,16716,1627,2261029,260328,1702942,859043,GA,FKT,2561985
2012,1943677,1084844.0,15827,1910,2078311,313895,1649393,956558,GA,FKT,2605951
2013,1930391,1055487.0,16313,1824,2014088,270210,1575858,862700,GA,FKT,2438558
2013,1770058,975729.0,15011,1735,1936256,254589,1483753,781420,GA,FKT,2265173
2013,2095803,1137454.0,17642,2085,2398066,319362,1820193,959544,GA,FKT,2779737
2013,2018609,1238228.0,17449,2031,2316565,298965,1731968,999609,GA,FKT,2731577
2013,2095973,1286007.0,18205,2098,2458424,345137,1830751,1155729,GA,FKT,2986480
2013,2137608,1362410.0,18138,2257,2455368,392708,1885674,1246963,GA,FKT,3132637
2013,2276168,1409677.0,18644,2360,2502898,394775,1989739,1226038,GA,FKT,3215777
2013,2255139,1337037.0,18796,2161,2465349,353335,1938632,1159620,GA,FKT,3098252
2013,2040430,1099140.0,17515,1751,2244351,277961,1706741,969344,GA,FKT,2676085
2013,2136199,1107902.0,18606,1763,2462463,280669,1816152,956994,GA,FKT,2773146
2013,2019160,1044127.0,17507,1818,2249490,281855,1668959,895412,GA,FKT,2564371
2013,2053848,1135621.0,17080,2055,2332440,337441,1821718,1020630,GA,FKT,2842348
2014,1898615,1095445.0,15949,2054,2040477,303351,1588838,922596,GA,FKT,2511434
2014,1721592,958988.0,14672,1843,1964097,271516,1492442,795381,GA,FKT,2287823
2014,2175830,1189074.0,18914,2272,2623956,345169,1949311,1026624,GA,FKT,2975935
2014,2109010,1184365.0,18742,2109,2573503,317338,1879109,993455,GA,FKT,2872564
2014,2194446,1294142.0,19540,2252,2728834,363812,1997845,1172484,GA,FKT,3170329
2014,2210991,1437103.0,19211,2470,2662006,415341,2003446,1284620,GA,FKT,3288066
2014,2352808,1496201.0,19975,2626,2777533,419022,2143020,1257523,GA,FKT,3400543
2014,2341711,1475044.0,19936,2511,2706045,393660,2083234,1248403,GA,FKT,3331637
2014,2157765,1236267.0,19270,1967,2510464,312699,1851744,1088938,GA,FKT,2940682
2014,2235807,1157464.0,20323,1925,2765055,297276,1975409,987007,GA,FKT,2962416
2014,2118100,1043867.0,19287,1919,2530886,282114,1822889,877707,GA,FKT,2700596
2014,2144497,1121893.0,18766,2182,2451087,343494,1867693,1002093,GA,FKT,2869786
2015,2059477,1148069.0,18476,2320,2295799,329232,1726561,954996,GA,FKT,2681557
2015,1865131,988701.0,16989,2001,2203542,288335,1618789,801437,GA,FKT,2420226
2015,2246011,1188024.0,20930,2407,2795889,349204,2021404,981173,GA,FKT,3002577
2015,2174349,1224041.0,20217,2343,2705027,338974,1942714,998095,GA,FKT,2940809
2015,2304381,1254196.0,20856,2357,2860357,371796,2095257,1110303,GA,FKT,3205560
2015,2328959,1382305.0,20755,2516,2827741,413020,2120297,1238626,GA,FKT,3358923
2015,2468719,1471043.0,21605,2661,2912741,426833,2227869,1259889,GA,FKT,3487758
2015,2465289,1423102.0,21664,2580,2838220,395569,2177787,1198491,GA,FKT,3376278
2015,2215461,1187101.0,20141,2045,2655206,315893,1939921,1032394,GA,FKT,2972315
2015,2302101,1118985.0,20984,2050,2903400,315561,2089679,970528,GA,FKT,3060207
2015,2187995,1028685.0,20198,2063,2740122,304079,1952919,876549,GA,FKT,2829468
2015,2175559,1110232.0,19242,2317,2556283,358673,1927224,979917,GA,FKT,2907141
2016,2098841,1118536.0,18929,2447,2413407,347781,1798924,930347,GA,FKT,2729271
2016,2044467,999314.0,18621,2223,2381128,314923,1749384,807321,GA,FKT,2556705
2016,2275312,1108911.0,20805,2348,2740984,356143,2012352,938318,GA,FKT,2950670
2016,2232813,1156352.0,20594,2377,2724455,344358,1972333,946957,GA,FKT,2919290
2016,2374010,1222699.0,21638,2433,2973323,383705,2151487,1077793,GA,FKT,3229280
2016,2378915,1281198.0,21415,2433,2847021,414901,2123156,1166015,GA,FKT,3289171
2016,2493453,1388354.0,21659,2615,2822355,436890,2180190,1214873,GA,FKT,3395063
